country_code,year,population,gdp_usd,gdp_per_capita,life_expectancy,co2_per_capita,renewable_pct,internet_pct,gini,urban_pct,electricity_pct,under5_mortality,health_spend_pct
ETH,2003,73832663,8623691300,116.80,52.88,0.07,94.20,0.11,,15.54,13.50,121.00,4.90
ETH,2004,76077206,10131187261,133.17,53.74,0.08,94.10,0.16,29.80,15.76,15.20,114.60,4.31
ETH,2005,78367470,12401139454,158.24,54.36,0.07,94.70,0.22,,15.98,14.00,108.30,4.10
ETH,2006,80703490,15280861835,189.35,55.40,0.07,94.50,0.31,,16.21,18.60,102.40,4.46
ETH,2007,83103217,19707616773,237.15,56.57,0.08,94.10,0.37,,16.09,20.30,96.90,5.00
ETH,2008,85543668,27066912635,316.41,57.73,0.08,94.10,0.45,,16.79,22.00,91.80,4.28
ETH,2009,88007636,32437389116,368.57,58.72,0.08,94.20,0.54,,17.15,23.70,87.10,4.65
ETH,2010,90538514,29933790334,330.62,59.71,0.08,94.10,0.75,33.20,17.49,25.50,82.70,5.47
ETH,2011,93149970,31952763089,343.02,60.60,0.09,93.60,1.10,,17.86,23.00,78.60,4.47
ETH,2012,95798767,43310721414,452.10,61.44,0.09,93.30,2.90,,18.21,29.00,74.80,4.54
ETH,2013,98438751,47648276605,484.04,62.16,0.11,92.40,4.60,,18.62,30.80,71.20,4.08
ETH,2014,101115610,55612228234,549.99,62.93,0.12,91.40,7.70,,19.03,27.20,67.70,4.03
ETH,2015,103867135,62103418182,597.91,63.59,0.13,91.50,13.86,35.00,19.45,29.00,64.40,3.82
ETH,2016,106718162,68475871210,641.65,64.16,0.15,90.40,15.37,,19.88,42.90,61.30,3.60
ETH,2017,109666481,76366081767,696.35,64.77,0.14,90.80,15.62,,20.31,44.30,58.40,3.45
ETH,2018,112664152,83337901072,739.70,65.26,0.16,90.00,15.89,,20.78,44.80,55.80,3.30
ETH,2019,115737383,91834517114,793.47,65.74,0.16,89.30,15.98,,21.25,48.00,53.60,3.24
ETH,2020,118917671,98676811062,829.79,65.97,0.15,90.70,16.07,,21.63,51.10,51.50,3.48
ETH,2021,122138588,109070960371,893.01,65.33,0.16,90.60,16.70,31.10,22.11,54.20,70.40,3.21
ETH,2022,125384287,123140304665,982.10,66.90,0.15,,17.98,,22.74,55.00,68.10,2.85
ETH,2023,128691692,135874093203,1055.81,67.32,0.15,,20.34,,23.06,55.40,51.50,2.80
EUU,2000,429339162,7279892216792,16956.04,77.08,8.29,8.97,,,71.52,99.48,7.17,8.42
EUU,2001,429909307,7398267811405,17208.90,77.43,8.40,8.96,,,71.76,99.51,6.84,8.54
EUU,2002,430924112,8089955515957,18773.50,77.53,8.36,8.86,,,71.94,99.54,6.61,8.76
EUU,2003,432512916,9944006859363,22991.24,77.59,8.56,9.25,,,72.09,99.55,6.38,8.97
EUU,2004,434193248,11434848361292,26335.85,78.12,8.54,9.55,,,72.23,99.58,6.16,8.98
EUU,2005,435789139,11940626626680,27400.01,78.28,8.46,10.02,,,72.40,99.59,5.92,9.04
EUU,2006,437263803,12754718274524,29169.39,78.67,8.47,10.69,,,72.56,99.62,5.65,9.00
EUU,2007,438796003,14779905573600,33682.86,78.91,8.35,11.76,,,72.69,99.65,5.42,8.89
EUU,2008,440270719,16360464416206,37160.01,79.13,8.12,12.46,,,72.82,99.68,5.24,9.16
EUU,2009,441388573,14844850799682,33632.16,79.36,7.48,13.62,,,72.95,99.73,5.07,9.91
EUU,2010,442088310,14641776061063,33119.57,79.64,7.71,14.47,,,73.11,99.76,4.86,9.84
EUU,2011,441414078,15874716537129,35963.32,80.14,7.51,14.63,,,73.22,99.78,4.69,9.77
EUU,2012,442069839,14731878294328,33324.78,80.17,7.35,16.05,,,73.35,99.81,4.55,9.88
EUU,2013,442425741,15398511081475,34804.74,80.47,7.15,16.80,,,73.54,99.84,4.44,9.93
EUU,2014,442920819,15763599531005,35590.11,80.88,6.82,17.44,,,73.70,99.86,4.35,9.95
EUU,2015,443793218,13656255577703,30771.66,80.57,6.94,17.61,,,73.87,99.89,4.27,9.90
EUU,2016,444676652,13988150566299,31456.90,80.95,6.95,17.52,,,74.09,99.92,4.19,9.89
EUU,2017,445321060,14871316217996,33394.59,80.93,6.99,17.69,,,74.19,99.97,4.10,9.85
EUU,2018,446058453,16092407006604,36076.90,81.03,6.83,18.72,,,74.33,99.97,4.02,9.83
EUU,2019,446910453,15809077129406,35374.15,81.32,6.51,19.34,,,74.46,99.99,3.94,9.87
EUU,2020,446870959,15504058553908,34694.71,80.44,5.90,21.06,,,74.55,100.00,3.89,10.80
EUU,2021,446228281,17495257191726,39206.97,80.31,6.32,,,,74.65,100.00,3.87,10.81
EUU,2022,447203596,17023620598906,38066.82,80.71,6.15,,,,74.77,100.00,3.86,10.30
EUU,2023,448897545,18659279022583,41566.90,81.42,5.59,,,,74.89,100.00,3.87,10.00
FIN,2000,5176209,125967821111,24335.92,77.47,11.11,31.70,37.25,27.20,67.12,100.00,4.30,7.10
FIN,2001,5188008,129519672869,24965.20,77.97,12.25,29.20,43.11,,67.50,100.00,4.20,7.25
FIN,2002,5200598,140360963812,26989.39,78.12,12.64,29.50,62.43,,67.80,100.00,4.10,7.63
FIN,2003,5213014,171612867736,32920.09,78.37,14.21,28.40,69.22,27.70,68.04,100.00,4.00,7.94
FIN,2004,5228172,197458297640,37768.13,78.71,13.48,31.10,72.39,27.90,68.28,100.00,3.90,8.06
FIN,2005,5246096,204859368791,39049.87,78.82,11.10,31.50,74.48,27.60,68.51,100.00,3.70,8.29
FIN,2006,5266268,217044068234,41214.02,79.21,13.26,31.20,79.66,28.00,68.76,100.00,3.60,8.29
FIN,2007,5288720,256360251538,48473.02,79.26,12.87,31.80,80.78,28.30,69.02,100.00,3.50,8.08
FIN,2008,5313399,285698662071,53769.47,79.57,11.26,34.60,83.67,27.80,69.29,100.00,3.30,8.34
FIN,2009,5338871,253480783439,47478.35,79.72,10.69,32.50,82.49,27.50,69.55,100.00,3.20,9.16
FIN,2010,5363352,249429613683,46506.29,79.87,12.28,33.40,86.89,27.70,69.79,100.00,3.00,9.14
FIN,2011,5388272,275126915516,51060.32,80.47,10.81,35.10,88.71,27.60,70.06,100.00,2.90,9.24
FIN,2012,5413971,257443384493,47551.67,80.63,9.67,38.70,89.88,27.10,70.37,100.00,2.80,9.62
FIN,2013,5438972,270268036626,49691.01,80.98,9.81,38.50,91.51,27.20,70.67,100.00,2.60,9.85
FIN,2014,5461512,273478528955,50073.78,81.18,9.05,41.20,86.53,26.80,70.99,100.00,2.60,9.83
FIN,2015,5479531,233210733506,42560.35,81.48,8.39,43.20,86.42,27.10,71.31,100.00,2.50,9.70
FIN,2016,5495303,238777818793,43451.26,81.43,8.88,42.40,87.70,27.10,71.62,100.00,2.40,9.46
FIN,2017,5508214,253846138440,46085.02,81.63,8.36,44.40,87.47,27.40,71.96,100.00,2.40,9.19
FIN,2018,5515525,273869255596,49654.25,81.73,8.60,44.20,88.89,27.30,72.34,100.00,2.40,9.11
FIN,2019,5521606,267014821129,48358.18,81.98,7.99,45.40,89.61,27.70,72.74,100.00,2.40,9.22
FIN,2020,5529543,270000311606,48828.68,81.93,7.14,47.30,92.17,27.10,73.08,100.00,2.40,9.70
FIN,2021,5541017,294223210496,53099.14,81.89,7.09,50.20,92.81,27.70,73.37,100.00,2.40,9.91
FIN,2022,5556106,280253099309,50440.56,81.19,6.68,,92.99,27.90,73.70,100.00,2.40,9.74
FIN,2023,5583911,295191741637,52864.69,81.59,5.89,,93.51,27.40,74.01,100.00,2.40,10.47
FJI,2000,840909,1678219508,1995.72,66.19,1.72,50.10,1.50,,48.06,76.80,22.60,3.42
FJI,2001,849596,1652462023,1945.00,66.21,1.84,40.40,1.86,,48.43,77.70,22.60,2.91
FJI,2002,858049,1833279985,2136.57,65.49,1.51,49.00,6.15,38.10,48.78,79.60,22.70,2.98
FJI,2003,866286,2300492465,2655.58,65.65,1.76,40.80,6.73,,49.13,80.00,22.80,2.97
FJI,2004,874366,2708078477,3097.19,65.84,2.26,35.70,7.41,,49.48,80.60,23.10,3.26
FJI,2005,882379,2980403845,3377.69,65.98,1.96,40.00,8.45,,49.84,81.60,23.30,3.26
FJI,2006,890365,3076305453,3455.11,66.13,2.09,39.10,9.60,,50.23,82.60,23.50,3.35
FJI,2007,897832,3378314600,3762.75,66.16,1.92,36.00,10.90,,50.65,88.90,23.50,3.42
FJI,2008,903399,3523185920,3899.92,66.32,1.43,42.10,13.00,40.40,51.10,86.20,23.20,3.18
FJI,2009,907239,2870624636,3164.13,66.35,1.17,41.60,17.00,,51.56,85.60,22.80,3.54
FJI,2010,910419,3140166713,3449.14,66.78,1.86,28.00,20.00,,52.04,92.40,22.20,3.42
FJI,2011,912989,3779411899,4139.60,66.88,1.36,33.40,28.00,,52.53,92.50,21.60,3.14
FJI,2012,914918,3972028104,4341.40,65.81,1.32,33.30,33.74,,53.04,92.60,21.00,3.27
FJI,2013,916352,4189967999,4572.44,66.55,1.50,32.80,35.20,36.70,53.56,91.80,20.70,3.20
FJI,2014,917585,4857104769,5293.36,66.58,1.70,33.20,37.40,,54.08,93.00,20.60,3.37
FJI,2015,918578,4682479894,5097.53,66.48,1.76,32.70,42.50,,54.62,93.20,20.90,3.32
FJI,2016,919166,4930213644,5363.79,66.66,1.73,27.70,49.42,,55.17,93.40,21.60,3.28
FJI,2017,918759,5353469174,5826.85,67.06,1.68,28.60,53.65,,55.74,96.00,22.70,3.19
FJI,2018,917180,5581425327,6085.42,66.97,1.80,25.80,58.24,,56.23,95.10,24.20,4.11
FJI,2019,914899,5344907153,5842.07,67.01,1.77,26.50,63.22,30.70,56.71,96.10,25.70,4.28
FJI,2020,914963,4227719873,4620.65,66.92,1.17,31.80,68.63,,57.19,97.10,27.20,5.29
FJI,2021,916711,4158873156,4536.73,64.90,1.46,29.70,70.57,,57.66,92.10,28.30,7.06
FJI,2022,919422,4977861886,5414.12,67.15,1.56,28.40,72.57,,58.14,92.00,28.90,4.02
FJI,2023,924145,5476673518,5926.21,67.32,1.56,,74.12,,58.61,99.30,29.20,3.62
FRA,2000,60918661,1360959069477,22340.59,79.06,6.58,9.30,14.31,32.60,76.51,100.00,5.40,9.62
FRA,2001,61364377,1370376677299,22331.79,79.16,6.60,9.40,26.33,32.50,76.91,100.00,5.20,9.76
FRA,2002,61812142,1492427756382,24144.57,79.26,6.46,8.70,30.18,31.80,77.25,100.00,5.10,10.08
FRA,2003,62249855,1835095983049,29479.52,79.11,6.50,8.80,36.14,31.40,77.47,100.00,4.90,10.13
FRA,2004,62707588,2109792297237,33644.93,80.16,6.47,8.90,39.15,30.60,77.49,100.00,4.80,10.21
FRA,2005,63180854,2192146403028,34696.37,80.16,6.45,8.60,42.87,29.80,77.44,100.00,4.60,10.24
FRA,2006,63622342,2317861544691,36431.57,80.81,6.24,8.50,46.87,29.70,77.35,100.00,4.50,10.40
FRA,2007,64016890,2655816911867,41486.19,81.11,6.09,9.40,66.09,32.40,77.25,100.00,4.40,10.33
FRA,2008,64375116,2926802941586,45464.82,81.21,5.94,10.50,70.68,33.00,77.16,100.00,4.40,10.51
FRA,2009,64706436,2700075882519,41728.09,81.41,5.72,11.20,71.58,32.70,77.10,100.00,4.30,11.29
FRA,2010,65026211,2646230027988,40694.82,81.66,5.80,11.90,77.28,33.70,77.10,100.00,4.20,11.22
FRA,2011,65340830,2870408553990,43929.78,82.11,5.57,10.60,77.82,33.30,77.12,100.00,4.20,11.18
FRA,2012,65657659,2683007095787,40863.58,81.97,5.56,12.30,81.44,33.10,77.17,100.00,4.10,11.34
FRA,2013,65997932,2816077607875,42669.18,82.22,5.46,13.40,81.92,32.50,77.24,100.00,4.10,11.38
FRA,2014,66312067,2861236112552,43148.05,82.72,4.93,13.20,83.75,32.30,77.35,100.00,4.10,11.58
FRA,2015,66548272,2442483452643,36702.43,82.32,4.99,13.30,78.01,32.70,77.76,100.00,4.20,11.50
FRA,2016,66724104,2470407619777,37024.22,82.57,5.02,14.20,79.27,31.90,78.60,100.00,4.20,11.57
FRA,2017,66918020,2588868323335,38687.16,82.58,5.06,14.10,80.50,31.60,78.65,100.00,4.20,11.45
FRA,2018,67158348,2781576320884,41418.18,82.68,4.89,15.20,82.04,32.40,78.67,100.00,4.20,11.31
FRA,2019,67382061,2722793515172,40408.28,82.83,4.79,15.50,83.34,31.20,78.69,100.00,4.20,11.17
FRA,2020,67601110,2647926055110,39169.86,82.18,4.25,16.80,84.71,30.70,78.71,100.00,4.20,12.13
FRA,2021,67842811,2966433692008,43725.10,82.32,4.67,16.20,86.10,31.50,78.74,100.00,4.30,12.25
FRA,2022,68184457,2794788137067,40988.64,82.13,4.51,,85.33,31.20,78.76,100.00,4.30,11.83
FRA,2023,68372286,3056250648138,44700.14,82.83,4.16,,86.84,31.80,78.78,100.00,4.30,11.52
FRO,2000,45754,1067109531,23322.76,78.41,0.04,2.80,32.92,,35.70,100.00,,
FRO,2001,46635,1160268212,24879.77,78.60,0.04,2.60,43.25,,35.93,100.00,,
FRO,2002,47335,1275093689,26937.65,78.79,0.04,3.40,53.30,,35.94,100.00,,
FRO,2003,48032,1501941581,31269.60,78.98,0.04,3.10,58.91,,36.13,100.00,,
FRO,2004,48384,1724770771,35647.54,79.20,0.04,3.40,66.53,,36.32,100.00,,
FRO,2005,48359,1759739599,36389.08,79.45,0.04,3.80,67.90,,36.33,100.00,,
FRO,2006,48335,2017680835,41743.68,79.69,0.04,4.30,69.36,,36.46,100.00,,
FRO,2007,48378,2339015313,48348.74,79.92,0.04,4.50,75.98,,36.29,100.00,,
FRO,2008,48547,2489873250,51287.89,80.15,0.04,4.50,75.57,,36.47,100.00,,
FRO,2009,48790,2296065170,47060.16,80.37,0.04,5.10,75.18,,36.89,100.00,,
FRO,2010,48656,2331796784,47924.14,80.60,0.04,3.40,75.20,,37.25,100.00,,
FRO,2011,48542,2505740669,51620.05,80.85,0.04,5.00,80.73,,37.30,100.00,,
FRO,2012,48290,2427200389,50263.00,81.11,0.04,4.70,85.34,,37.32,100.00,,
FRO,2013,48245,2690110521,55759.36,81.36,0.04,4.50,90.00,,37.74,100.00,,
FRO,2014,48427,2914012679,60173.31,81.59,0.04,6.50,93.30,,37.91,100.00,,
FRO,2015,48898,2573905971,52638.27,81.80,0.04,7.50,94.20,,38.14,100.00,,
FRO,2016,49463,2813278869,56876.43,81.96,0.04,6.30,95.11,,38.32,100.00,,
FRO,2017,50179,2980057378,59388.54,82.11,0.04,6.00,97.58,,38.33,100.00,,
FRO,2018,50997,3188600927,62525.26,82.25,0.04,5.90,,,38.41,100.00,,
FRO,2019,51790,3266432734,63070.72,82.39,0.04,5.40,,,38.39,100.00,,
FRO,2020,52561,3271813312,62247.93,82.53,0.04,5.30,,,38.67,100.00,,
FRO,2021,53291,3699551717,69421.70,82.68,0.04,5.10,,,38.81,100.00,,
FRO,2022,53903,3615241801,67069.40,82.82,0.04,7.90,,,39.00,100.00,,
FRO,2023,54398,3943131022,72486.69,82.95,0.04,,,,39.20,100.00,,
FSM,2000,112044,229616800,2049.34,64.32,0.00,1.30,3.73,,22.33,46.00,38.60,7.77
FSM,2001,112365,236387700,2103.75,64.80,0.00,1.40,4.66,,22.33,48.40,37.70,8.49
FSM,2002,112448,237654300,2113.46,63.91,0.00,1.60,5.57,,22.33,50.10,41.50,7.96
FSM,2003,112285,240949900,2145.88,64.92,0.00,0.90,9.23,,22.33,51.80,36.40,9.65
FSM,2004,111925,235538100,2104.43,64.90,0.00,1.00,11.02,,22.33,53.50,36.10,12.24
FSM,2005,111412,247000000,2217.00,64.91,0.00,1.40,11.88,42.40,22.33,55.20,35.90,17.95
FSM,2006,110729,250000000,2257.76,64.86,0.00,1.40,12.75,,22.33,57.00,35.90,10.87
FSM,2007,109880,253000000,2302.51,64.84,0.00,1.20,13.62,,22.32,58.70,35.60,11.23
FSM,2008,108936,261000000,2395.90,64.85,0.00,1.40,14.49,,22.31,60.50,35.30,12.08
FSM,2009,107957,277000000,2565.84,64.87,0.00,1.10,15.35,,22.30,62.20,34.80,12.69
FSM,2010,107540,292000000,2715.27,64.89,0.00,2.00,20.00,,22.29,64.50,34.10,13.33
FSM,2011,107698,308000000,2859.85,64.97,0.00,1.60,22.80,,22.29,66.30,33.40,13.22
FSM,2012,107890,324000000,3003.06,65.08,0.00,1.40,25.97,,22.29,67.80,32.60,12.39
FSM,2013,108121,314000000,2904.15,65.18,0.00,1.40,27.80,40.10,22.30,69.40,31.60,12.22
FSM,2014,108396,316000000,2915.24,65.29,0.00,1.50,29.65,,22.30,71.20,30.70,11.83
FSM,2015,108716,312000000,2869.86,65.31,0.00,1.70,31.50,,22.31,73.00,29.80,12.62
FSM,2016,109075,327000000,2997.94,65.58,0.00,1.90,33.35,,22.32,74.80,28.90,13.33
FSM,2017,109481,361000000,3297.38,65.76,0.00,1.70,35.30,,22.33,76.50,28.10,12.41
FSM,2018,109909,394000000,3584.78,65.94,0.00,2.00,36.61,,22.34,78.30,27.30,11.94
FSM,2019,110282,395000000,3581.73,66.20,0.00,2.00,37.97,,22.36,80.10,26.40,11.87
FSM,2020,110916,372902700,3362.03,65.88,0.00,2.00,39.38,,22.38,81.90,25.60,11.98
FSM,2021,111624,391601900,3508.22,66.15,0.00,2.10,,,22.39,83.60,24.70,11.37
FSM,2022,112114,415232900,3703.67,66.96,0.00,2.00,39.03,,22.41,85.30,23.90,12.63
FSM,2023,112630,442975600,3933.02,67.20,0.00,,39.40,,22.43,86.90,23.10,12.88
GAB,2000,1275572,5080483629,3982.91,61.81,5.18,72.80,1.22,,79.57,73.60,73.30,2.90
GAB,2001,1309589,5023265413,3835.76,61.98,5.15,72.40,1.35,,80.41,77.20,71.50,3.15
GAB,2002,1345135,5335451100,3966.48,62.18,4.81,79.80,1.94,,81.22,77.80,69.60,3.33
GAB,2003,1382350,6511903365,4710.75,62.46,5.31,83.60,2.66,,82.00,78.50,67.70,3.54
GAB,2004,1421609,7770219008,5465.79,62.69,4.66,85.80,2.98,,82.74,79.20,65.60,3.36
GAB,2005,1463495,9582783991,6547.88,62.98,4.37,85.20,4.89,42.20,83.43,81.60,63.60,2.92
GAB,2006,1508337,10327598306,6847.01,63.26,3.78,86.20,5.49,,84.09,80.50,61.80,3.15
GAB,2007,1556237,12455409587,8003.54,63.62,3.33,87.30,5.77,,84.69,81.30,59.70,3.08
GAB,2008,1607175,15571348344,9688.65,64.01,3.43,87.30,7.50,,85.24,82.00,57.60,2.85
GAB,2009,1661556,12113699068,7290.58,64.36,3.28,87.90,9.50,,85.74,82.70,55.60,3.78
GAB,2010,1719879,14372593020,8356.75,64.72,3.46,85.80,13.00,,86.19,89.30,53.40,2.48
GAB,2011,1781985,18210307744,10219.11,65.10,3.27,79.70,18.00,,86.57,88.70,51.30,2.56
GAB,2012,1846889,17170464016,9296.97,65.44,3.19,75.50,24.00,,86.88,89.30,49.40,2.42
GAB,2013,1913059,17595744798,9197.70,65.75,3.18,82.20,30.54,,87.15,86.40,47.30,2.84
GAB,2014,1978399,18203966896,9201.36,66.07,3.17,81.30,38.07,,87.62,87.10,45.80,2.53
GAB,2015,2040989,14383107763,7047.13,66.34,3.16,81.90,45.78,,88.09,87.30,44.40,2.66
GAB,2016,2100306,14023890265,6677.07,66.58,3.12,81.50,48.05,,88.54,88.10,42.70,3.11
GAB,2017,2156900,14929487485,6921.73,66.82,2.67,90.20,51.60,38.00,89.00,86.30,41.40,2.78
GAB,2018,2212318,16867326402,7624.28,67.04,2.45,90.30,55.42,,89.45,89.60,39.90,2.75
GAB,2019,2267706,16874405465,7441.18,67.34,2.49,90.20,59.52,,89.90,90.30,38.50,2.77
GAB,2020,2322539,15342236164,6605.80,67.07,2.38,91.30,63.92,,90.35,91.10,36.80,3.44
GAB,2021,2376722,19444935097,8181.41,67.07,2.26,91.30,65.77,,90.79,91.80,35.80,2.79
GAB,2022,2430747,20440655695,8409.21,67.71,2.30,,67.67,,91.22,93.50,34.70,2.89
GAB,2023,2484789,19388372071,7802.82,68.34,2.06,,68.20,,91.64,94.10,33.80,3.13
GBR,2000,58892514,1671597821153,28383.88,77.74,9.37,1.00,26.82,38.90,79.82,100.00,6.50,7.15
GBR,2001,59119673,1656171009069,28013.87,77.99,9.53,0.80,33.48,37.10,79.98,100.00,6.40,7.43
GBR,2002,59370479,1790536570743,30158.70,78.14,9.22,1.00,56.48,35.10,80.11,100.00,6.30,7.86
GBR,2003,59647577,2061227755102,34556.77,78.45,9.40,0.90,64.82,34.90,80.23,100.00,6.20,8.05
GBR,2004,59987905,2429774807763,40504.41,78.75,9.35,1.10,65.61,34.80,80.34,100.00,6.10,8.32
GBR,2005,60401206,2551361818182,42240.25,79.05,9.26,1.40,70.00,35.50,80.45,100.00,6.00,8.38
GBR,2006,60846820,2719558417663,44695.16,79.25,9.20,1.60,68.82,35.90,80.55,100.00,5.90,8.54
GBR,2007,61322463,3104699879952,50629.08,79.45,8.98,1.80,75.09,34.40,80.65,100.00,5.80,8.76
GBR,2008,61806995,2945251838235,47652.40,79.60,8.64,2.40,78.39,35.40,80.75,100.00,5.60,9.03
GBR,2009,62276270,2429358155476,39009.37,80.05,7.76,3.00,83.56,35.10,80.87,100.00,5.40,9.84
GBR,2010,62766365,2496740681057,39778.32,80.40,7.98,3.20,85.00,33.70,81.00,100.00,5.20,9.79
GBR,2011,63258810,2675590034129,42295.93,80.95,7.26,4.00,85.38,33.20,81.14,100.00,5.00,9.80
GBR,2012,63711000,2719715961540,42688.33,80.90,7.56,4.20,87.48,33.10,81.29,100.00,4.80,9.89
GBR,2013,64138000,2796908333283,43607.66,81.00,7.33,5.20,89.84,32.70,81.46,100.00,4.60,9.99
GBR,2014,64619000,3085362169410,47746.98,81.30,6.66,6.60,91.61,33.10,81.64,100.00,4.50,9.98
GBR,2015,65087000,2945579890258,45256.04,80.96,6.39,7.70,92.00,33.30,81.82,100.00,4.50,9.94
GBR,2016,65606000,2706807606539,41258.54,81.16,5.97,7.70,94.78,33.10,82.02,100.00,4.40,9.87
GBR,2017,65964000,2699118387873,40918.05,81.26,5.77,8.80,90.42,32.60,82.23,100.00,4.40,9.70
GBR,2018,66287000,2897028009916,43704.32,81.26,5.64,10.20,90.69,33.70,82.45,100.00,4.40,9.79
GBR,2019,66628000,2875710080015,43160.68,81.37,5.39,11.40,92.52,32.80,82.67,100.00,4.40,9.98
GBR,2020,66740000,2724001478305,40815.13,80.33,4.79,13.60,94.82,32.70,82.90,100.00,4.40,12.10
GBR,2021,66978000,3194559188926,47695.65,80.65,5.05,12.20,96.20,32.40,82.99,100.00,4.40,12.08
GBR,2022,67636000,3181244350465,47034.78,81.01,4.81,,95.47,,83.08,100.00,4.50,11.10
GBR,2023,68526000,3420796653789,49919.69,81.24,4.45,,95.45,,83.16,100.00,4.60,10.99
GEO,2000,4077131,3057475335,749.91,70.09,1.28,47.20,0.48,40.50,52.49,99.80,35.80,7.19
GEO,2001,4014373,3219462262,801.98,70.37,0.97,53.10,0.99,39.60,52.41,99.80,33.40,7.17
GEO,2002,3978515,3395766678,853.53,70.44,0.90,56.80,1.59,37.20,52.41,99.90,30.90,7.81
GEO,2003,3951736,3991377904,1010.03,71.38,1.00,55.30,2.56,36.60,52.51,100.00,28.30,8.03
GEO,2004,3927340,5125365192,1305.05,71.01,1.10,54.50,3.89,36.20,52.72,99.90,25.80,8.09
GEO,2005,3902469,6410912050,1642.78,70.69,1.28,41.50,6.08,37.40,53.00,97.90,23.30,8.08
GEO,2006,3880347,7745250734,1996.02,70.98,1.46,37.20,7.53,36.90,53.36,100.00,21.00,7.63
GEO,2007,3860158,10172931089,2635.37,70.99,1.71,36.20,8.26,38.10,53.77,100.00,19.00,7.44
GEO,2008,3848449,12795145131,3324.75,70.95,1.48,36.30,10.01,38.50,54.22,100.00,17.10,8.44
GEO,2009,3814419,10766920066,2822.69,71.06,1.70,36.70,20.07,38.20,54.70,100.00,15.50,9.57
GEO,2010,3786695,12426907967,3281.73,71.73,1.67,39.10,26.90,39.50,55.20,100.00,14.20,9.02
GEO,2011,3756441,15475290469,4119.67,72.49,2.02,31.50,31.52,39.60,55.69,100.00,13.10,7.88
GEO,2012,3728874,16894392033,4530.70,72.67,2.22,28.70,36.94,39.00,56.17,100.00,12.20,7.95
GEO,2013,3717668,17517660144,4712.00,73.03,2.46,32.40,43.30,38.60,56.62,100.00,11.50,8.01
GEO,2014,3719414,17966015109,4830.33,73.11,2.65,30.70,49.10,37.60,57.02,100.00,11.00,8.29
GEO,2015,3725276,15223796149,4086.62,73.24,2.86,27.50,47.57,36.50,57.38,100.00,10.60,8.66
GEO,2016,3727505,15444548902,4143.40,73.14,2.96,27.20,58.46,36.60,57.70,100.00,10.20,9.07
GEO,2017,3728004,16473125375,4418.75,73.44,3.00,27.50,59.71,37.90,58.00,100.00,10.00,8.70
GEO,2018,3726549,17902544881,4804.05,73.99,2.99,27.40,62.72,36.40,58.30,99.90,9.80,7.76
GEO,2019,3720161,17638337117,4741.28,74.17,3.20,24.70,68.85,35.90,58.63,100.00,9.60,7.31
GEO,2020,3722716,16010869216,4300.86,73.51,3.10,23.40,72.53,34.50,59.00,100.00,9.40,9.23
GEO,2021,3708610,18853115589,5083.61,71.64,3.33,25.20,76.44,34.20,59.43,100.00,9.20,10.54
GEO,2022,3712502,24984568960,6729.85,74.14,3.63,,78.71,33.50,60.01,100.00,9.00,8.30
GEO,2023,3715483,30777833601,8283.67,74.50,3.65,,81.88,34.80,60.75,100.00,8.80,6.86
GHA,2000,19637087,4982850662,253.75,58.14,0.31,71.60,0.15,,43.94,43.70,99.90,1.66
GHA,2001,20167069,5314872854,263.54,58.40,0.32,69.30,0.20,,44.64,44.80,95.80,1.87
GHA,2002,20729388,6166197848,297.46,58.71,0.37,65.70,0.83,,45.35,46.80,91.90,1.95
GHA,2003,21296705,7632723556,358.40,59.01,0.34,64.50,1.19,,46.05,48.30,88.20,2.15
GHA,2004,21868298,8881417907,406.13,59.32,0.31,62.40,1.72,,46.76,50.80,85.00,2.37
GHA,2005,22449438,10744568381,478.61,59.64,0.32,61.40,1.83,42.80,47.45,41.20,82.00,3.27
GHA,2006,23040702,20885037597,906.44,59.98,0.38,58.60,2.72,,48.14,55.10,79.10,3.67
GHA,2007,23642279,24827339138,1050.12,60.28,0.39,54.50,3.85,,48.81,56.90,76.20,3.71
GHA,2008,24249946,28679383241,1182.66,60.58,0.36,57.30,4.27,,49.47,60.50,73.10,3.73
GHA,2009,24862664,26048720006,1047.70,60.93,0.40,51.90,5.44,,50.11,61.10,69.80,4.18
GHA,2010,25474995,32197655567,1263.89,61.30,0.44,51.90,7.80,,50.73,64.20,66.50,4.52
GHA,2011,26095088,39336668081,1507.44,61.62,0.46,50.10,9.00,,51.33,64.10,63.30,4.46
GHA,2012,26734268,41271701061,1543.78,62.00,0.54,46.50,10.60,42.40,51.92,56.50,60.30,3.93
GHA,2013,27386193,62845721960,2294.80,62.40,0.56,46.20,15.00,,52.50,70.70,57.50,4.59
GHA,2014,28041592,54678533806,1949.91,62.83,0.53,47.70,19.00,,53.07,78.30,54.90,4.02
GHA,2015,28696068,49436806230,1722.77,63.18,0.54,44.00,23.00,,53.62,74.00,52.50,4.54
GHA,2016,29356742,56144179398,1912.48,63.52,0.55,45.20,28.00,43.50,54.17,79.30,50.30,3.39
GHA,2017,30008354,60385409435,2012.29,63.83,0.58,45.30,37.88,,54.70,79.00,48.20,2.69
GHA,2018,30637585,67259353966,2195.32,64.14,0.62,42.10,43.00,,55.22,80.40,46.10,2.43
GHA,2019,31258945,68352629246,2186.66,64.46,0.65,42.60,22.07,,55.72,83.50,44.10,3.25
GHA,2020,31887809,70008243860,2195.45,64.31,0.72,40.00,62.52,,56.22,85.40,42.20,4.43
